30.1,16
26.83,15
34.28,15
25.79,15
32.48,15
32.65,15
29.43,15
3.0,15
5.19,15
31.75,15
4.17,15
31.85,15
27.16,15
26.19,15
28.9,15
29.95,15
29.17,15
30.62,15
30.84,15
3.5,15
27.83,15
28.41,15
0.68,15
26.31,15
6.36,15
-0.62,15
34.34,15
31.55,15
32.55,15
7.22,15
23.79,15
31.27,15
1.66,15
5.68,15
3.35,15
28.28,15
31.05,15
29.99,15
29.03,15
26.08,15
28.26,14
1.99,14
7.56,14
23.23,14
5.23,14
6.6,14
5.45,14
31.87,14
5.01,14
6.22,14
33.63,14
35.63,14
26.56,14
30.28,14
26.65,14
4.53,14
28.69,14
27.61,14
5.31,14
25.13,14
30.46,14
25.89,14
29.04,14
32.12,14
26.35,14
28.86,14
6.86,14
33.18,14
6.62,14
28.87,14
29.88,14
1.31,14
8.59,14
32.49,14
24.24,14
29.22,14
28.51,14
36.01,14
5.25,14
33.75,14
9.08,13
29.45,13
4.26,13
31.35,13
28.62,13
27.03,13
6.68,13
28.95,13
4.8,13
4.15,13
30.36,13
-1.21,13
29.29,13
29.18,13
26.45,13
8.52,13
27.53,13
24.7,13
31.64,13
30.69,13
29.59,13
30.14,13
4.29,13
8.62,13
26.93,13
5.99,13
4.04,13
5.15,13
6.09,13
1.59,13
31.06,13
30.01,13
5.04,13
26.77,13
27.21,13
27.39,13
27.56,13
29.64,12
4.43,12
35.42,12
4.14,12
2.04,12
3.14,12
24.8,12
25.75,12
4.57,12
32.11,12
4.37,12
25.99,12
31.02,12
26.21,12
30.97,12
5.97,12
29.94,12
30.05,12
28.12,12
3.45,12
32.18,12
28.32,12
27.69,12
28.18,12
35.34,12
30.57,12
27.27,12
32.1,12
4.83,12
26.69,12
24.33,12
4.24,12
2.26,12
4.69,12
3.83,12
-0.38,12
0.6,12
32.88,12
30.59,12
31.98,12
7.34,12
26.11,12
5.76,12
27.9,12
30.82,12
6.11,12
29.41,11
25.15,11
4.77,11
31.63,11
7.62,11
34.09,11
4.25,11
5.39,11
6.47,11
26.2,11
34.32,11
29.2,11
4.03,11
4.41,11
33.28,11
25.04,11
27.57,11
3.84,11
28.46,11
6.34,11
25.44,11
3.06,11
4.9,11
3.46,11
6.96,11
4.7,11
1.45,11
31.23,11
5.02,11
32.92,11
4.1,11
27.68,11
4.64,11
35.8,11
6.31,11
33.36,10
6.88,10
35.33,10
33.59,10
26.78,10
34.69,10
25.5,10
28.14,10
30.22,10
30.74,10
31.58,10
1.41,10
3.59,10
3.7,10
5.13,10
33.45,10
2.09,10
30.09,10
28.27,10
25.01,10
26.53,10
32.34,10
4.65,10
6.52,10
28.77,10
35.47,10
5.98,10
5.71,10
32.68,10
25.2,10
24.32,10
5.07,10
7.21,10
28.78,10
27.25,10
5.11,10
33.82,10
32.74,10
30.41,10
24.96,10
28.24,10
29.26,10
34.42,10
7.03,10
25.7,10
26.5,10
6.12,10
25.62,10
28.57,9
31.74,9
22.68,9
-6.46,9
33.07,9
23.47,9
26.29,9
5.06,9
28.8,9
33.7,9
29.82,9
35.02,9
-6.36,9
5.26,9
32.22,9
30.89,9
33.03,9
29.05,9
3.9,9
32.23,9
26.88,9
5.32,9
25.07,9
5.16,9
3.89,9
30.86,9
27.17,9
33.53,9
29.47,9
29.07,9
29.96,9
30.17,9
0.46,9
30.4,9
7.8,9
26.49,9
31.17,9
4.02,9
7.85,9
8.6,9
28.25,9
23.43,9
4.21,9
29.11,9
30.43,9
30.23,8
2.85,8
29.81,8
-1.94,8
2.4,8
32.17,8
34.46,8
3.58,8
34.82,8
31.61,8
28.59,8
7.2,8
28.94,8
33.01,8
32.69,8
4.98,8
6.75,8
6.94,8
31.32,8
27.7,8
27.12,8
5.08,8
32.58,8
31.68,8
28.91,8
32.24,8
26.87,8
29.83,8
31.2,8
27.38,8
0.08,8
27.19,8
27.01,8
33.39,8
2.38,8
32.6,8
5.38,8
28.76,8
2.98,8
6.98,8
6.59,8
27.67,8
32.52,8
31.89,8
3.98,8
33.09,8
27.78,8
4.2,8
29.66,8
1.9,8
28.0,8
33.32,8
5.81,8
6.81,8
31.49,8
30.68,8
28.6,8
6.7,8
32.66,8
3.28,8
33.25,8
34.17,8
0.75,8
3.27,7
28.63,7
28.98,7
6.02,7
31.91,7
29.86,7
31.22,7
33.93,7
30.27,7
2.06,7
0.17,7
34.68,7
1.96,7
31.56,7
4.97,7
27.1,7
28.61,7
32.56,7
1.81,7
33.87,7
32.15,7
3.67,7
28.1,7
4.0,7
28.82,7
32.31,7
32.8,7
4.52,7
30.45,7
-0.12,7
4.49,7
33.24,7
2.86,7
23.94,7
0.72,7
35.15,7
31.12,7
27.02,7
31.19,7
30.48,7
4.06,7
29.38,7
30.0,7
4.89,7
4.05,7
34.26,7
27.46,7
27.49,7
4.81,7
34.07,7
34.2,7
6.51,7
4.34,7
36.66,7
4.68,7
3.21,7
22.54,7
4.51,7
23.99,7
30.52,6
-0.2,6
4.63,6
30.9,6
36.74,6
5.03,6
31.39,6
34.33,6
5.53,6
25.37,6
29.78,6
30.63,6
29.1,6
30.55,6
28.07,6
6.29,6
3.73,6
2.61,6
7.02,6
2.39,6
6.27,6
33.91,6
2.18,6
35.13,6
32.3,6
4.55,6
33.4,6
7.28,6
33.77,6
25.87,6
32.62,6
4.75,6
3.85,6
34.29,6
-0.52,6
6.84,6
5.35,6
-3.07,6
33.27,6
33.5,6
-1.85,6
27.5,6
32.25,6
2.93,6
6.35,6
4.5,6
32.35,6
26.12,6
32.7,6
26.66,6
-3.17,6
0.15,6
26.36,6
31.48,6
3.12,6
31.51,6
28.85,6
1.8,6
-0.18,6
26.16,6
3.44,6
27.88,5
0.94,5
26.52,5
5.3,5
33.96,5
3.8,5
-1.4,5
34.11,5
3.17,5
31.07,5
1.88,5
-0.81,5
35.79,5
0.31,5
-1.55,5
3.29,5
30.78,5
2.29,5
37.36,5
34.61,5
32.76,5
6.43,5
5.67,5
33.48,5
32.5,5
1.48,5
32.37,5
31.54,5
4.18,5
3.49,5
34.54,5
34.23,5
-7.04,5
29.72,5
34.14,5
30.39,5
3.88,5
30.81,5
31.42,5
33.57,5
31.09,5
7.87,5
30.51,5
27.23,5
28.21,5
2.56,5
30.11,5
1.1,5
1.28,5
31.38,5
-4.04,5
30.85,5
7.93,5
34.4,5
30.5,5
31.69,5
3.08,5
31.81,5
1.79,5
29.85,5
5.17,5
25.91,5
29.7,5
3.87,5
31.47,5
27.48,5
5.82,5
32.79,5
2.67,5
-2.1,5
4.12,5
32.43,5
29.42,5
31.46,5
2.42,5
8.09,5
-3.43,5
29.75,5
28.75,5
4.72,5
3.96,5
-0.46,5
30.73,5
32.33,5
1.0,5
30.58,5
2.07,5
35.28,5
-3.81,5
34.04,5
32.46,5
27.24,5
30.3,5
4.19,5
-3.49,5
31.53,5
2.74,5
2.52,5
3.54,5
29.37,5
1.25,4
1.51,4
1.55,4
30.67,4
31.31,4
-3.06,4
28.49,4
0.87,4
3.3,4
30.99,4
26.39,4
30.04,4
32.75,4
-11.03,4
-1.64,4
3.91,4
-2.06,4
35.93,4
3.51,4
31.9,4
3.81,4
-0.61,4
5.14,4
29.02,4
1.27,4
2.15,4
2.34,4
33.55,4
5.93,4
34.52,4
4.94,4
5.69,4
-2.76,4
31.34,4
33.44,4
29.56,4
6.8,4
-1.38,4
1.78,4
-4.39,4
7.25,4
29.06,4
3.69,4
32.72,4
5.33,4
32.04,4
32.19,4
34.44,4
3.39,4
26.55,4
4.07,4
-1.35,4
-0.41,4
-6.03,4
35.12,4
31.86,4
3.79,4
2.79,4
2.27,4
0.28,4
31.11,4
32.44,4
37.93,4
2.13,4
32.9,4
4.27,4
2.84,4
29.09,4
3.75,4
3.93,4
-0.19,4
31.3,4
-0.93,4
-2.85,4
5.56,4
1.15,4
3.53,4
4.54,4
3.33,4
1.05,4
25.96,4
31.97,4
0.4,4
0.42,4
34.22,4
3.37,4
2.48,4
35.86,4
0.49,4
4.95,4
32.02,4
6.99,4
2.88,4
0.83,4
5.91,4
31.45,4
35.62,4
34.55,4
32.09,4
5.62,4
29.6,4
36.4,4
-0.94,4
1.87,4
3.25,4
35.07,4
6.67,4
31.24,4
32.47,4
30.6,4
4.23,4
0.34,4
24.38,4
-2.3,4
29.08,4
-3.27,4
33.61,4
1.22,4
2.97,4
-3.28,4
33.12,4
24.76,4
3.43,4
-3.18,4
-4.9,4
0.64,4
5.05,3
-3.36,3
0.93,3
-0.7,3
34.19,3
4.13,3
33.08,3
4.61,3
36.91,3
0.9,3
-4.63,3
-2.23,3
31.16,3
-5.62,3
32.78,3
29.61,3
28.19,3
3.11,3
-1.42,3
32.0,3
0.51,3
2.43,3
32.87,3
30.54,3
2.81,3
31.82,3
-0.28,3
-0.92,3
32.13,3
33.11,3
1.29,3
-0.36,3
33.06,3
2.28,3
32.96,3
1.82,3
5.47,3
-3.73,3
36.29,3
3.56,3
31.95,3
-3.71,3
0.8,3
4.79,3
32.26,3
36.17,3
0.73,3
34.43,3
-1.73,3
3.76,3
-2.9,3
-0.69,3
4.71,3
30.76,3
2.32,3
2.03,3
35.72,3
32.29,3
1.69,3
29.9,3
3.68,3
3.65,3
31.18,3
-7.82,3
-1.19,3
0.03,3
-3.5,3
-2.5,3
4.67,3
-3.91,3
2.89,3
3.47,3
31.66,3
34.75,3
31.33,3
-0.63,3
32.63,3
26.81,3
1.85,3
34.48,3
33.43,3
29.31,3
-3.74,3
-9.08,3
3.02,3
0.04,3
-1.83,3
-1.54,3
4.33,3
31.73,3
36.28,3
36.05,3
-0.67,3
33.69,3
3.24,3
6.83,3
34.41,3
-0.22,3
29.01,3
4.3,3
-2.99,3
28.92,3
4.01,3
-3.79,3
34.72,3
-8.24,3
-3.34,3
2.05,3
2.64,3
33.41,3
27.32,3
33.37,3
33.72,3
-2.71,3
33.8,3
-3.85,3
2.59,3
28.74,3
-1.96,3
-2.53,3
34.87,3
-2.17,3
34.5,3
1.7,3
35.06,3
4.59,3
3.38,3
3.15,3
28.56,3
-5.57,3
0.7,3
31.94,3
38.02,3
-3.66,3
-2.87,3
0.07,3
4.84,3
1.64,3
0.74,3
7.35,3
33.86,3
35.04,3
2.63,3
-0.48,3
-10.68,3
1.11,3
3.94,3
-0.3,3
31.71,3
1.33,3
-3.7,3
32.95,3
6.03,3
2.41,3
-0.72,3
37.23,3
-4.97,3
0.88,3
-1.56,3
1.38,3
1.56,2
2.47,2
2.51,2
3.48,2
34.86,2
0.71,2
-3.96,2
32.71,2
3.16,2
36.8,2
-0.06,2
1.19,2
34.08,2
1.18,2
0.65,2
33.1,2
32.91,2
-6.43,2
1.16,2
34.51,2
4.31,2
40.49,2
-5.19,2
1.35,2
-5.66,2
-2.49,2
-0.05,2
-2.33,2
-2.14,2
35.24,2
-5.4,2
33.68,2
-0.71,2
-4.53,2
3.62,2
4.48,2
36.31,2
37.63,2
3.22,2
0.92,2
-3.35,2
-2.59,2
4.39,2
32.51,2
36.67,2
-5.14,2
-2.77,2
2.44,2
1.89,2
0.36,2
2.33,2
-3.11,2
-2.63,2
32.28,2
1.53,2
34.36,2
-12.39,2
1.93,2
33.3,2
2.95,2
1.84,2
34.0,2
-1.77,2
33.79,2
3.05,2
30.77,2
32.82,2
-0.07,2
32.59,2
37.03,2
32.77,2
2.54,2
-6.41,2
27.84,2
1.01,2
33.58,2
3.41,2
-2.01,2
32.97,2
-1.7,2
-7.61,2
3.82,2
-2.43,2
33.83,2
0.35,2
34.49,2
34.12,2
0.05,2
34.76,2
39.24,2
33.6,2
32.01,2
0.11,2
36.89,2
-0.54,2
-6.1,2
1.71,2
-0.5,2
35.78,2
34.74,2
29.98,2
-6.67,2
7.13,2
0.66,2
34.97,2
2.7,2
-0.17,2
33.98,2
-1.9,2
-2.86,2
0.91,2
5.41,2
31.4,2
29.4,2
-2.58,2
1.12,2
4.22,2
-7.65,2
32.84,2
1.74,2
33.13,2
26.67,2
1.92,2
33.9,2
2.46,2
33.14,2
0.63,2
6.19,2
31.84,2
36.16,2
-4.8,2
1.43,2
0.62,2
-1.13,2
-0.25,2
-4.23,2
0.47,2
-3.51,2
-1.78,2
1.61,2
3.31,2
-6.61,2
-0.4,2
-4.82,2
-2.15,2
-3.61,2
-4.07,2
38.06,2
31.57,2
1.17,2
-5.51,2
-3.01,2
-7.03,2
0.84,2
33.35,2
3.03,2
36.7,2
-0.97,2
2.71,2
33.05,2
34.15,2
-4.52,2
-2.45,2
-0.26,2
40.03,2
3.63,2
2.73,2
3.09,2
30.83,2
2.66,2
2.62,2
0.77,2
0.02,2
3.97,2
35.89,2
3.07,2
29.35,2
29.84,2
1.63,2
-2.95,2
-8.11,2
-4.61,2
35.11,2
-3.64,2
-7.73,2
-4.01,1
2.65,1
-0.73,1
38.77,1
-3.23,1
31.26,1
-7.78,1
-6.64,1
-8.22,1
37.48,1
-6.75,1
1.21,1
37.43,1
-10.43,1
-0.16,1
-5.64,1
-5.45,1
2.99,1
-0.47,1
1.42,1
-1.16,1
-1.8,1
36.83,1
-3.63,1
-13.61,1
37.3,1
0.12,1
33.02,1
-0.29,1
34.6,1
-7.75,1
3.32,1
-1.26,1
3.04,1
1.91,1
23.29,1
-6.51,1
-2.36,1
3.34,1
34.64,1
3.2,1
36.53,1
35.01,1
-9.8,1
0.21,1
33.78,1
-2.32,1
33.33,1
36.95,1
0.53,1
3.95,1
-0.89,1
1.37,1
0.45,1
-0.21,1
-4.44,1
3.19,1
33.88,1
-1.1,1
2.23,1
26.38,1
1.39,1
34.62,1
-0.82,1
-1.81,1
3.26,1
34.59,1
-0.02,1
2.82,1
30.2,1
40.7,1
37.24,1
-4.48,1
-4.12,1
-0.44,1
-2.69,1
33.34,1
34.99,1
-9.15,1
-5.6,1
2.69,1
-3.3,1
31.03,1
-8.76,1
37.07,1
-16.33,1
36.69,1
35.6,1
0.44,1
-4.45,1
-10.02,1
0.79,1
35.75,1
-5.38,1
-6.9,1
-8.65,1
31.36,1
-1.39,1
31.88,1
1.09,1
34.18,1
35.94,1
38.75,1
3.64,1
1.58,1
36.45,1
1.97,1
-1.52,1
-1.28,1
-0.55,1
-7.29,1
-6.73,1
-5.73,1
1.34,1
1.68,1
-7.56,1
-4.4,1
-0.99,1
33.66,1
37.09,1
34.31,1
-2.11,1
-2.26,1
4.99,1
2.16,1
1.5,1
-0.34,1
-1.33,1
-2.89,1
-14.57,1
32.73,1
-2.08,1
-2.42,1
-1.2,1
3.86,1
0.95,1
-7.45,1
33.29,1
-0.14,1
36.46,1
0.86,1
-6.65,1
33.52,1
0.25,1
-3.1,1
-14.69,1
6.65,1
-1.37,1
-7.36,1
33.94,1
-8.48,1
35.55,1
2.49,1
27.28,1
3.61,1
-0.78,1
-2.81,1
-0.88,1
-4.32,1
0.57,1
-3.6,1
-4.57,1
-1.91,1
36.27,1
37.05,1
2.6,1
38.13,1
31.1,1
35.41,1
-1.02,1
35.19,1
0.76,1
32.38,1
-1.93,1
-6.69,1
36.11,1
-5.85,1
-0.35,1
33.49,1
-0.43,1
35.38,1
37.45,1
31.79,1
35.59,1
35.73,1
-9.18,1
-6.12,1
-2.13,1
38.09,1
-4.18,1
0.14,1
36.12,1
-0.95,1
-3.75,1
1.02,1
1.06,1
-3.67,1
-1.53,1
0.82,1
0.5,1
-1.87,1
-4.67,1
38.31,1
39.94,1
-4.92,1
-6.28,1
-6.09,1
-1.74,1
-5.89,1
0.09,1
36.36,1
4.44,1
1.47,1
2.1,1
-1.48,1
-12.16,1
32.99,1
0.52,1
2.25,1
32.54,1
2.58,1
34.37,1
37.39,1
32.81,1
-2.74,1
-1.22,1
2.83,1
33.23,1
-9.34,1
0.32,1
2.76,1
-14.56,1
-3.33,1
29.48,1
-6.13,1
0.18,1
31.67,1
33.84,1
34.35,1
-8.33,1
0.89,1
33.71,1
2.12,1
-5.97,1
-9.11,1
-4.2,1
-2.51,1
33.95,1
-3.99,1
2.14,1
32.07,1
-5.83,1
40.84,1
40.94,1
29.3,1
1.26,1
34.56,1
35.31,1
-0.04,1
-2.73,1
4.38,1
-4.33,1
-5.63,1
-3.55,1
33.85,1
0.96,1
31.62,1
1.13,1
35.92,1
3.42,1
4.66,1
-1.27,1
-1.66,1
-0.84,1
36.3,1
28.54,1
36.25,1
-5.55,1
1.6,1
-4.68,1
-8.03,1
-8.34,1
-2.67,1
3.52,1
-3.4,1
-9.29,1
-6.59,1
-2.22,1
35.88,1
-7.15,1
36.82,1
2.36,1
-4.96,1
1.23,1
31.52,1
36.2,1
33.04,1
1.77,1
-8.54,1
28.43,1
-4.58,1
0.43,1
-6.97,1
34.9,1
35.14,1
-3.83,1
36.15,1
-5.48,1
-6.0,1
-3.57,1
34.67,1
-0.77,1
28.02,1
-5.65,1
31.44,1
-11.77,1
31.83,1
2.17,1
-1.65,1
37.1,1
37.75,1
29.71,1
37.17,1
28.05,1
-4.11,1
-1.47,1
-4.06,1
-4.02,1
33.89,1
-13.3,1
2.78,1
-5.46,1
36.64,1
1.14,1
-1.6,1
35.66,1
0.1,1
3.6,1
-0.65,1
-7.18,1
2.31,1
2.9,1
-5.33,1
0.99,1
0.24,1
-1.23,1
-5.58,1
1.95,1
-2.16,1
-0.27,1
37.98,1
34.01,1
2.53,1
-5.72,1
-7.37,1
34.63,1
34.78,1
-7.96,1
-2.97,1
35.99,1
36.03,1
1.4,1
35.56,1
4.11,1
2.96,1
6.04,1
-3.08,1
-2.52,1
4.56,1
-5.9,1
-1.99,1
2.24,1
-5.03,1
-10.49,1
37.15,1
-3.84,1
36.81,1
1.98,1
-0.91,1
37.61,1
33.64,1
-3.82,1
-2.02,1
31.13,1
33.19,1
34.73,1
33.51,1
34.45,1
-10.37,1
-0.49,1
-0.58,1
-0.68,1
34.96,1
37.41,1
32.41,1
2.8,1
-2.44,1
0.69,1
-4.36,1
