LAT;LON;YEAR;MO;DY;T2M
36.73821;-119.77759;2009;6;10;20.47
36.73821;-119.77759;2009;6;11;20.49
36.73821;-119.77759;2009;6;12;18.97
36.73821;-119.77759;2009;6;13;19.73
36.73821;-119.77759;2009;6;14;20.76
36.73821;-119.77759;2009;6;15;19.79
36.73821;-119.77759;2009;6;16;22.78
36.73821;-119.77759;2009;6;17;23.63
36.73821;-119.77759;2009;6;18;25.71
36.73821;-119.77759;2009;6;19;27.59
36.73821;-119.77759;2009;6;20;21.16
36.73821;-119.77759;2009;6;21;20.02
36.73821;-119.77759;2009;6;22;23.64
36.73821;-119.77759;2009;6;23;27.38
36.73821;-119.77759;2009;6;24;28.53
36.73821;-119.77759;2009;6;25;26.57
36.73821;-119.77759;2009;6;26;26.95
36.73821;-119.77759;2009;6;27;30.98
36.73821;-119.77759;2009;6;28;33.00
36.73821;-119.77759;2009;6;29;31.79
36.73821;-119.77759;2009;6;30;30.66
36.73821;-119.77759;2009;7;1;29.42
36.73821;-119.77759;2009;7;2;29.42
36.73821;-119.77759;2009;7;3;29.01
36.73821;-119.77759;2009;7;4;28.32
36.73821;-119.77759;2009;7;5;27.08
36.73821;-119.77759;2009;7;6;25.39
36.73821;-119.77759;2009;7;7;25.04
36.73821;-119.77759;2009;7;8;25.52
36.73821;-119.77759;2009;7;9;25.38
36.73821;-119.77759;2009;7;10;26.84
36.73821;-119.77759;2009;7;11;29.07
36.73821;-119.77759;2009;7;12;28.40
36.73821;-119.77759;2009;7;13;28.76
36.73821;-119.77759;2009;7;14;30.89
36.73821;-119.77759;2009;7;15;31.83
36.73821;-119.77759;2009;7;16;32.05
36.73821;-119.77759;2009;7;17;33.59
36.73821;-119.77759;2009;7;18;34.13
36.73821;-119.77759;2009;7;19;34.01
36.73821;-119.77759;2009;7;20;32.10
36.73821;-119.77759;2009;7;21;30.34
36.73821;-119.77759;2009;7;22;29.63
36.73821;-119.77759;2009;7;23;30.05
36.73821;-119.77759;2009;7;24;28.24
36.73821;-119.77759;2009;7;25;28.17
36.73821;-119.77759;2009;7;26;30.79
36.73821;-119.77759;2009;7;27;32.19
36.73821;-119.77759;2009;7;28;30.97
36.73821;-119.77759;2009;7;29;29.00
36.73821;-119.77759;2009;7;30;28.63
36.73821;-119.77759;2009;7;31;28.29
36.73821;-119.77759;2009;8;1;28.15
36.73821;-119.77759;2009;8;2;26.52
36.73821;-119.77759;2009;8;3;26.13
36.73821;-119.77759;2009;8;4;27.54
36.73821;-119.77759;2009;8;5;26.42
36.73821;-119.77759;2009;8;6;21.57
36.73821;-119.77759;2009;8;7;21.88
36.73821;-119.77759;2009;8;8;25.01
36.73821;-119.77759;2009;8;9;28.06
36.73821;-119.77759;2009;8;10;29.92
36.73821;-119.77759;2009;8;11;29.48
36.73821;-119.77759;2009;8;12;29.33
36.73821;-119.77759;2009;8;13;27.93
36.73821;-119.77759;2009;8;14;25.16
36.73821;-119.77759;2009;8;15;23.50
36.73821;-119.77759;2009;8;16;25.96
36.73821;-119.77759;2009;8;17;26.99
36.73821;-119.77759;2009;8;18;28.35
36.73821;-119.77759;2009;8;19;29.00
36.73821;-119.77759;2009;8;20;27.65
36.73821;-119.77759;2009;8;21;29.92
36.73821;-119.77759;2009;8;22;27.59
36.73821;-119.77759;2009;8;23;26.92
36.73821;-119.77759;2009;8;24;25.36
36.73821;-119.77759;2009;8;25;25.86
36.73821;-119.77759;2009;8;26;27.32
36.73821;-119.77759;2009;8;27;28.39
36.73821;-119.77759;2009;8;28;30.79
36.73821;-119.77759;2009;8;29;31.38
36.73821;-119.77759;2009;8;30;30.91
36.73821;-119.77759;2009;8;31;28.97
36.73821;-119.77759;2009;9;1;29.38
36.73821;-119.77759;2009;9;2;31.76
36.73821;-119.77759;2009;9;3;31.59
36.73821;-119.77759;2009;9;4;28.51
36.73821;-119.77759;2009;9;5;23.85
36.73821;-119.77759;2009;9;6;23.70
36.73821;-119.77759;2009;9;7;23.15
36.73821;-119.77759;2009;9;8;24.36
36.73821;-119.77759;2009;9;9;25.86
36.73821;-119.77759;2009;9;10;28.19
36.73821;-119.77759;2009;9;11;30.20
36.73821;-119.77759;2009;9;12;28.00
36.73821;-119.77759;2009;9;13;23.41
36.73821;-119.77759;2009;9;14;19.83
36.73821;-119.77759;2009;9;15;22.93
36.73821;-119.77759;2009;9;16;24.72
36.73821;-119.77759;2009;9;17;25.36
36.73821;-119.77759;2009;9;18;29.23
36.73821;-119.77759;2009;9;19;27.72
36.73821;-119.77759;2009;9;20;25.78
36.73821;-119.77759;2009;9;21;27.66
36.73821;-119.77759;2009;9;22;29.52
36.73821;-119.77759;2009;9;23;28.34
36.73821;-119.77759;2009;9;24;27.75
36.73821;-119.77759;2009;9;25;27.95
36.73821;-119.77759;2009;9;26;29.25
36.73821;-119.77759;2009;9;27;29.97
36.73821;-119.77759;2009;9;28;26.15
36.73821;-119.77759;2009;9;29;19.03
36.73821;-119.77759;2009;9;30;16.13
36.73821;-119.77759;2009;10;1;19.43
36.73821;-119.77759;2009;10;2;21.67
36.73821;-119.77759;2009;10;3;17.43
36.73821;-119.77759;2009;10;4;12.25
36.73821;-119.77759;2009;10;5;13.33
36.73821;-119.77759;2009;10;6;16.08
36.73821;-119.77759;2009;10;7;17.37
36.73821;-119.77759;2009;10;8;17.25
36.73821;-119.77759;2009;10;9;17.99
36.73821;-119.77759;2009;10;10;18.07
36.73821;-119.77759;2009;10;11;17.08
36.73821;-119.77759;2009;10;12;14.07
36.73821;-119.77759;2009;10;13;14.06
36.73821;-119.77759;2009;10;14;17.69
36.73821;-119.77759;2009;10;15;19.78
36.73821;-119.77759;2009;10;16;20.85
36.73821;-119.77759;2009;10;17;21.91
36.73821;-119.77759;2009;10;18;20.53
36.73821;-119.77759;2009;10;19;13.87
36.73821;-119.77759;2009;10;20;14.08
36.73821;-119.77759;2009;10;21;15.51
36.73821;-119.77759;2009;10;22;16.16
36.73821;-119.77759;2009;10;23;18.42
36.73821;-119.77759;2009;10;24;18.34
36.73821;-119.77759;2009;10;25;17.81
36.73821;-119.77759;2009;10;26;19.12
36.73821;-119.77759;2009;10;27;12.54
36.73821;-119.77759;2009;10;28;9.37
36.73821;-119.77759;2009;10;29;10.27
36.73821;-119.77759;2009;10;30;13.60
36.73821;-119.77759;2009;10;31;15.38
36.73821;-119.77759;2009;11;1;16.22
36.73821;-119.77759;2009;11;2;17.75
36.73821;-119.77759;2009;11;3;19.36
36.73821;-119.77759;2009;11;4;17.98
36.73821;-119.77759;2009;11;5;14.13
36.73821;-119.77759;2009;11;6;14.20
36.73821;-119.77759;2009;11;7;12.72
36.73821;-119.77759;2009;11;8;11.14
36.73821;-119.77759;2009;11;9;12.19
36.73821;-119.77759;2009;11;10;13.94
36.73821;-119.77759;2009;11;11;14.11
36.73821;-119.77759;2009;11;12;9.83
36.73821;-119.77759;2009;11;13;8.33
36.73821;-119.77759;2009;11;14;8.26
36.73821;-119.77759;2009;11;15;10.40
36.73821;-119.77759;2009;11;16;12.67
36.73821;-119.77759;2009;11;17;13.29
36.73821;-119.77759;2009;11;18;9.48
36.73821;-119.77759;2009;11;19;9.81
36.73821;-119.77759;2009;11;20;10.34
36.73821;-119.77759;2009;11;21;8.13
36.73821;-119.77759;2009;11;22;9.12
36.73821;-119.77759;2009;11;23;10.22
36.73821;-119.77759;2009;11;24;12.03
36.73821;-119.77759;2009;11;25;13.67
36.73821;-119.77759;2009;11;26;14.59
36.73821;-119.77759;2009;11;27;11.21
36.73821;-119.77759;2009;11;28;9.48
36.73821;-119.77759;2009;11;29;10.40
36.73821;-119.77759;2009;11;30;11.43
36.73821;-119.77759;2009;12;1;10.44
36.73821;-119.77759;2009;12;2;9.00
36.73821;-119.77759;2009;12;3;8.09
36.73821;-119.77759;2009;12;4;9.86
36.73821;-119.77759;2009;12;5;7.64
36.73821;-119.77759;2009;12;6;5.08
36.73821;-119.77759;2009;12;7;3.15
36.73821;-119.77759;2009;12;8;0.53
36.73821;-119.77759;2009;12;9;1.86
36.73821;-119.77759;2009;12;10;5.26
36.73821;-119.77759;2009;12;11;7.33
36.73821;-119.77759;2009;12;12;9.09
36.73821;-119.77759;2009;12;13;6.77
36.73821;-119.77759;2009;12;14;7.67
36.73821;-119.77759;2009;12;15;9.72
36.73821;-119.77759;2009;12;16;11.21
36.73821;-119.77759;2009;12;17;9.63
36.73821;-119.77759;2009;12;18;8.94
36.73821;-119.77759;2009;12;19;10.92
36.73821;-119.77759;2009;12;20;11.75
36.73821;-119.77759;2009;12;21;9.61
36.73821;-119.77759;2009;12;22;4.82
36.73821;-119.77759;2009;12;23;3.85
36.73821;-119.77759;2009;12;24;7.73
36.73821;-119.77759;2009;12;25;8.55
36.73821;-119.77759;2009;12;26;6.42
36.73821;-119.77759;2009;12;27;7.56
36.73821;-119.77759;2009;12;28;7.83
36.73821;-119.77759;2009;12;29;7.27
36.73821;-119.77759;2009;12;30;6.53
36.73821;-119.77759;2009;12;31;8.19
36.73821;-119.77759;2010;1;1;9.77
36.73821;-119.77759;2010;1;2;9.86
36.73821;-119.77759;2010;1;3;10.15
36.73821;-119.77759;2010;1;4;11.50
36.73821;-119.77759;2010;1;5;9.98
36.73821;-119.77759;2010;1;6;9.77
36.73821;-119.77759;2010;1;7;9.68
36.73821;-119.77759;2010;1;8;12.57
36.73821;-119.77759;2010;1;9;12.47
36.73821;-119.77759;2010;1;10;11.41
36.73821;-119.77759;2010;1;11;13.01
36.73821;-119.77759;2010;1;12;11.94
36.73821;-119.77759;2010;1;13;9.65
36.73821;-119.77759;2010;1;14;8.27
36.73821;-119.77759;2010;1;15;11.53
36.73821;-119.77759;2010;1;16;11.26
36.73821;-119.77759;2010;1;17;8.68
36.73821;-119.77759;2010;1;18;8.22
36.73821;-119.77759;2010;1;19;6.31
36.73821;-119.77759;2010;1;20;6.45
36.73821;-119.77759;2010;1;21;4.92
36.73821;-119.77759;2010;1;22;3.77
36.73821;-119.77759;2010;1;23;4.63
36.73821;-119.77759;2010;1;24;6.21
36.73821;-119.77759;2010;1;25;7.51
36.73821;-119.77759;2010;1;26;8.74
36.73821;-119.77759;2010;1;27;7.04
36.73821;-119.77759;2010;1;28;8.05
36.73821;-119.77759;2010;1;29;9.37
36.73821;-119.77759;2010;1;30;7.41
36.73821;-119.77759;2010;1;31;7.99
36.73821;-119.77759;2010;2;1;8.91
36.73821;-119.77759;2010;2;2;9.49
36.73821;-119.77759;2010;2;3;9.56
36.73821;-119.77759;2010;2;4;8.50
36.73821;-119.77759;2010;2;5;9.34
36.73821;-119.77759;2010;2;6;7.66
36.73821;-119.77759;2010;2;7;6.60
36.73821;-119.77759;2010;2;8;7.43
36.73821;-119.77759;2010;2;9;6.21
36.73821;-119.77759;2010;2;10;6.36
36.73821;-119.77759;2010;2;11;7.30
36.73821;-119.77759;2010;2;12;9.59
36.73821;-119.77759;2010;2;13;10.73
36.73821;-119.77759;2010;2;14;10.81
36.73821;-119.77759;2010;2;15;10.82
36.73821;-119.77759;2010;2;16;12.16
36.73821;-119.77759;2010;2;17;13.81
36.73821;-119.77759;2010;2;18;13.50
36.73821;-119.77759;2010;2;19;10.77
36.73821;-119.77759;2010;2;20;9.09
36.73821;-119.77759;2010;2;21;7.87
36.73821;-119.77759;2010;2;22;7.27
36.73821;-119.77759;2010;2;23;7.75
36.73821;-119.77759;2010;2;24;7.69
36.73821;-119.77759;2010;2;25;9.72
36.73821;-119.77759;2010;2;26;10.98
36.73821;-119.77759;2010;2;27;7.89
36.73821;-119.77759;2010;2;28;9.23
36.73821;-119.77759;2010;3;1;11.51
36.73821;-119.77759;2010;3;2;9.98
36.73821;-119.77759;2010;3;3;7.67
36.73821;-119.77759;2010;3;4;5.73
36.73821;-119.77759;2010;3;5;7.42
36.73821;-119.77759;2010;3;6;9.40
36.73821;-119.77759;2010;3;7;9.56
36.73821;-119.77759;2010;3;8;8.15
36.73821;-119.77759;2010;3;9;5.26
36.73821;-119.77759;2010;3;10;4.85
36.73821;-119.77759;2010;3;11;7.54
36.73821;-119.77759;2010;3;12;10.30
36.73821;-119.77759;2010;3;13;7.04
36.73821;-119.77759;2010;3;14;7.75
36.73821;-119.77759;2010;3;15;13.08
36.73821;-119.77759;2010;3;16;16.40
36.73821;-119.77759;2010;3;17;16.19
36.73821;-119.77759;2010;3;18;14.19
36.73821;-119.77759;2010;3;19;13.58
36.73821;-119.77759;2010;3;20;15.48
36.73821;-119.77759;2010;3;21;14.41
36.73821;-119.77759;2010;3;22;12.75
36.73821;-119.77759;2010;3;23;13.00
36.73821;-119.77759;2010;3;24;13.21
36.73821;-119.77759;2010;3;25;10.53
36.73821;-119.77759;2010;3;26;9.65
36.73821;-119.77759;2010;3;27;12.96
36.73821;-119.77759;2010;3;28;16.42
36.73821;-119.77759;2010;3;29;14.79
36.73821;-119.77759;2010;3;30;12.00
36.73821;-119.77759;2010;3;31;8.28
36.73821;-119.77759;2010;4;1;8.31
36.73821;-119.77759;2010;4;2;9.28
36.73821;-119.77759;2010;4;3;8.56
36.73821;-119.77759;2010;4;4;7.90
36.73821;-119.77759;2010;4;5;6.29
36.73821;-119.77759;2010;4;6;8.26
36.73821;-119.77759;2010;4;7;13.35
36.73821;-119.77759;2010;4;8;14.73
36.73821;-119.77759;2010;4;9;14.61
36.73821;-119.77759;2010;4;10;12.10
36.73821;-119.77759;2010;4;11;10.98
36.73821;-119.77759;2010;4;12;8.78
36.73821;-119.77759;2010;4;13;10.33
36.73821;-119.77759;2010;4;14;12.10
36.73821;-119.77759;2010;4;15;14.48
36.73821;-119.77759;2010;4;16;14.06
36.73821;-119.77759;2010;4;17;15.60
36.73821;-119.77759;2010;4;18;17.14
36.73821;-119.77759;2010;4;19;16.96
36.73821;-119.77759;2010;4;20;10.36
36.73821;-119.77759;2010;4;21;6.13
36.73821;-119.77759;2010;4;22;8.42
36.73821;-119.77759;2010;4;23;13.17
36.73821;-119.77759;2010;4;24;15.39
36.73821;-119.77759;2010;4;25;17.51
36.73821;-119.77759;2010;4;26;18.96
36.73821;-119.77759;2010;4;27;15.30
36.73821;-119.77759;2010;4;28;10.48
36.73821;-119.77759;2010;4;29;8.79
36.73821;-119.77759;2010;4;30;11.27
36.73821;-119.77759;2010;5;1;14.01
36.73821;-119.77759;2010;5;2;15.71
36.73821;-119.77759;2010;5;3;18.96
36.73821;-119.77759;2010;5;4;17.77
36.73821;-119.77759;2010;5;5;15.51
36.73821;-119.77759;2010;5;6;14.52
36.73821;-119.77759;2010;5;7;17.13
36.73821;-119.77759;2010;5;8;15.94
36.73821;-119.77759;2010;5;9;12.01
36.73821;-119.77759;2010;5;10;11.15
36.73821;-119.77759;2010;5;11;11.18
36.73821;-119.77759;2010;5;12;15.47
36.73821;-119.77759;2010;5;13;17.97
36.73821;-119.77759;2010;5;14;19.70
36.73821;-119.77759;2010;5;15;20.58
36.73821;-119.77759;2010;5;16;20.51
36.73821;-119.77759;2010;5;17;13.57
36.73821;-119.77759;2010;5;18;15.90
36.73821;-119.77759;2010;5;19;18.47
36.73821;-119.77759;2010;5;20;16.95
36.73821;-119.77759;2010;5;21;13.98
36.73821;-119.77759;2010;5;22;11.17
36.73821;-119.77759;2010;5;23;12.16
36.73821;-119.77759;2010;5;24;13.53
36.73821;-119.77759;2010;5;25;15.63
36.73821;-119.77759;2010;5;26;15.55
36.73821;-119.77759;2010;5;27;14.12
36.73821;-119.77759;2010;5;28;13.96
36.73821;-119.77759;2010;5;29;18.15
36.73821;-119.77759;2010;5;30;22.04
36.73821;-119.77759;2010;5;31;21.26
36.73821;-119.77759;2010;6;1;19.82
36.73821;-119.77759;2010;6;2;21.67
36.73821;-119.77759;2010;6;3;23.58
36.73821;-119.77759;2010;6;4;24.76
36.73821;-119.77759;2010;6;5;26.44
36.73821;-119.77759;2010;6;6;26.21
36.73821;-119.77759;2010;6;7;22.83
36.73821;-119.77759;2010;6;8;22.29
36.73821;-119.77759;2010;6;9;21.45
36.73821;-119.77759;2010;6;10;17.27
36.73821;-119.77759;2010;6;11;19.99
36.73821;-119.77759;2010;6;12;23.21
36.73821;-119.77759;2010;6;13;25.09
36.73821;-119.77759;2010;6;14;26.41
36.73821;-119.77759;2010;6;15;22.84
36.73821;-119.77759;2010;6;16;19.98
36.73821;-119.77759;2010;6;17;23.10
36.73821;-119.77759;2010;6;18;21.40
36.73821;-119.77759;2010;6;19;19.02
36.73821;-119.77759;2010;6;20;19.88
36.73821;-119.77759;2010;6;21;22.35
36.73821;-119.77759;2010;6;22;25.56
36.73821;-119.77759;2010;6;23;26.84
36.73821;-119.77759;2010;6;24;24.48
36.73821;-119.77759;2010;6;25;24.25
36.73821;-119.77759;2010;6;26;25.98
36.73821;-119.77759;2010;6;27;30.49
36.73821;-119.77759;2010;6;28;32.06
36.73821;-119.77759;2010;6;29;28.79
36.73821;-119.77759;2010;6;30;26.90
36.73821;-119.77759;2010;7;1;24.00
36.73821;-119.77759;2010;7;2;24.52
36.73821;-119.77759;2010;7;3;25.77
36.73821;-119.77759;2010;7;4;27.23
36.73821;-119.77759;2010;7;5;27.95
36.73821;-119.77759;2010;7;6;27.06
36.73821;-119.77759;2010;7;7;26.82
36.73821;-119.77759;2010;7;8;27.36
36.73821;-119.77759;2010;7;9;28.30
36.73821;-119.77759;2010;7;10;29.96
36.73821;-119.77759;2010;7;11;29.78
36.73821;-119.77759;2010;7;12;29.01
36.73821;-119.77759;2010;7;13;27.77
36.73821;-119.77759;2010;7;14;28.72
36.73821;-119.77759;2010;7;15;32.06
36.73821;-119.77759;2010;7;16;32.68
36.73821;-119.77759;2010;7;17;32.20
36.73821;-119.77759;2010;7;18;31.77
36.73821;-119.77759;2010;7;19;30.35
36.73821;-119.77759;2010;7;20;27.96
36.73821;-119.77759;2010;7;21;27.35
36.73821;-119.77759;2010;7;22;26.88
36.73821;-119.77759;2010;7;23;28.44
36.73821;-119.77759;2010;7;24;29.81
36.73821;-119.77759;2010;7;25;28.62
36.73821;-119.77759;2010;7;26;27.09
36.73821;-119.77759;2010;7;27;25.95
36.73821;-119.77759;2010;7;28;25.54
36.73821;-119.77759;2010;7;29;26.69
36.73821;-119.77759;2010;7;30;27.47
36.73821;-119.77759;2010;7;31;27.24
36.73821;-119.77759;2010;8;1;26.63
36.73821;-119.77759;2010;8;2;26.77
36.73821;-119.77759;2010;8;3;27.93
36.73821;-119.77759;2010;8;4;27.29
36.73821;-119.77759;2010;8;5;26.10
36.73821;-119.77759;2010;8;6;26.15
36.73821;-119.77759;2010;8;7;25.71
36.73821;-119.77759;2010;8;8;24.89
36.73821;-119.77759;2010;8;9;25.08
36.73821;-119.77759;2010;8;10;25.78
36.73821;-119.77759;2010;8;11;24.52
36.73821;-119.77759;2010;8;12;24.91
36.73821;-119.77759;2010;8;13;26.27
36.73821;-119.77759;2010;8;14;25.25
36.73821;-119.77759;2010;8;15;25.24
36.73821;-119.77759;2010;8;16;26.88
36.73821;-119.77759;2010;8;17;28.73
36.73821;-119.77759;2010;8;18;27.95
36.73821;-119.77759;2010;8;19;27.22
36.73821;-119.77759;2010;8;20;27.38
36.73821;-119.77759;2010;8;21;27.22
36.73821;-119.77759;2010;8;22;24.59
36.73821;-119.77759;2010;8;23;27.76
36.73821;-119.77759;2010;8;24;32.10
36.73821;-119.77759;2010;8;25;34.50
36.73821;-119.77759;2010;8;26;31.12
36.73821;-119.77759;2010;8;27;26.68
36.73821;-119.77759;2010;8;28;19.59
36.73821;-119.77759;2010;8;29;18.85
36.73821;-119.77759;2010;8;30;19.91
36.73821;-119.77759;2010;8;31;22.16
36.73821;-119.77759;2010;9;1;26.28
36.73821;-119.77759;2010;9;2;29.67
36.73821;-119.77759;2010;9;3;29.02
36.73821;-119.77759;2010;9;4;28.20
36.73821;-119.77759;2010;9;5;26.39
36.73821;-119.77759;2010;9;6;26.56
36.73821;-119.77759;2010;9;7;24.90
36.73821;-119.77759;2010;9;8;19.14
36.73821;-119.77759;2010;9;9;18.03
36.73821;-119.77759;2010;9;10;21.46
36.73821;-119.77759;2010;9;11;24.59
36.73821;-119.77759;2010;9;12;24.35
36.73821;-119.77759;2010;9;13;23.54
36.73821;-119.77759;2010;9;14;22.56
36.73821;-119.77759;2010;9;15;22.53
36.73821;-119.77759;2010;9;16;23.20
36.73821;-119.77759;2010;9;17;23.75
36.73821;-119.77759;2010;9;18;23.48
36.73821;-119.77759;2010;9;19;22.43
36.73821;-119.77759;2010;9;20;21.55
36.73821;-119.77759;2010;9;21;20.78
36.73821;-119.77759;2010;9;22;17.67
36.73821;-119.77759;2010;9;23;19.99
36.73821;-119.77759;2010;9;24;23.46
36.73821;-119.77759;2010;9;25;27.08
36.73821;-119.77759;2010;9;26;28.07
36.73821;-119.77759;2010;9;27;29.39
36.73821;-119.77759;2010;9;28;31.04
36.73821;-119.77759;2010;9;29;30.94
36.73821;-119.77759;2010;9;30;28.99
36.73821;-119.77759;2010;10;1;27.72
36.73821;-119.77759;2010;10;2;26.71
36.73821;-119.77759;2010;10;3;24.19
36.73821;-119.77759;2010;10;4;16.75
36.73821;-119.77759;2010;10;5;14.24
36.73821;-119.77759;2010;10;6;15.11
36.73821;-119.77759;2010;10;7;15.83
36.73821;-119.77759;2010;10;8;17.47
36.73821;-119.77759;2010;10;9;19.67
36.73821;-119.77759;2010;10;10;21.52
36.73821;-119.77759;2010;10;11;22.54
36.73821;-119.77759;2010;10;12;24.06
36.73821;-119.77759;2010;10;13;24.93
36.73821;-119.77759;2010;10;14;25.06
36.73821;-119.77759;2010;10;15;24.98
36.73821;-119.77759;2010;10;16;22.32
36.73821;-119.77759;2010;10;17;18.43
36.73821;-119.77759;2010;10;18;15.92
36.73821;-119.77759;2010;10;19;18.45
36.73821;-119.77759;2010;10;20;19.12
36.73821;-119.77759;2010;10;21;16.95
36.73821;-119.77759;2010;10;22;16.02
36.73821;-119.77759;2010;10;23;15.64
36.73821;-119.77759;2010;10;24;16.23
36.73821;-119.77759;2010;10;25;13.79
36.73821;-119.77759;2010;10;26;11.90
36.73821;-119.77759;2010;10;27;13.77
36.73821;-119.77759;2010;10;28;16.05
36.73821;-119.77759;2010;10;29;15.75
36.73821;-119.77759;2010;10;30;12.58
36.73821;-119.77759;2010;10;31;13.94
36.73821;-119.77759;2010;11;1;15.85
36.73821;-119.77759;2010;11;2;18.11
36.73821;-119.77759;2010;11;3;21.35
36.73821;-119.77759;2010;11;4;22.79
36.73821;-119.77759;2010;11;5;21.87
36.73821;-119.77759;2010;11;6;17.30
36.73821;-119.77759;2010;11;7;13.26
36.73821;-119.77759;2010;11;8;9.36
36.73821;-119.77759;2010;11;9;9.72
36.73821;-119.77759;2010;11;10;10.05
36.73821;-119.77759;2010;11;11;9.72
36.73821;-119.77759;2010;11;12;11.21
36.73821;-119.77759;2010;11;13;12.39
36.73821;-119.77759;2010;11;14;14.08
36.73821;-119.77759;2010;11;15;15.27
36.73821;-119.77759;2010;11;16;14.67
36.73821;-119.77759;2010;11;17;13.87
36.73821;-119.77759;2010;11;18;14.93
36.73821;-119.77759;2010;11;19;11.72
36.73821;-119.77759;2010;11;20;8.87
36.73821;-119.77759;2010;11;21;5.10
36.73821;-119.77759;2010;11;22;5.20
36.73821;-119.77759;2010;11;23;4.71
36.73821;-119.77759;2010;11;24;2.02
36.73821;-119.77759;2010;11;25;3.68
36.73821;-119.77759;2010;11;26;7.32
36.73821;-119.77759;2010;11;27;5.71
36.73821;-119.77759;2010;11;28;3.49
36.73821;-119.77759;2010;11;29;3.57
36.73821;-119.77759;2010;11;30;7.75
36.73821;-119.77759;2010;12;1;8.93
36.73821;-119.77759;2010;12;2;9.82
36.73821;-119.77759;2010;12;3;10.73
36.73821;-119.77759;2010;12;4;11.86
36.73821;-119.77759;2010;12;5;11.88
36.73821;-119.77759;2010;12;6;10.64
36.73821;-119.77759;2010;12;7;11.13
36.73821;-119.77759;2010;12;8;12.28
36.73821;-119.77759;2010;12;9;12.74
36.73821;-119.77759;2010;12;10;13.40
36.73821;-119.77759;2010;12;11;13.18
36.73821;-119.77759;2010;12;12;13.55
36.73821;-119.77759;2010;12;13;11.33
36.73821;-119.77759;2010;12;14;10.14
36.73821;-119.77759;2010;12;15;8.31
36.73821;-119.77759;2010;12;16;7.15
36.73821;-119.77759;2010;12;17;7.90
36.73821;-119.77759;2010;12;18;8.87
36.73821;-119.77759;2010;12;19;9.12
36.73821;-119.77759;2010;12;20;4.49
36.73821;-119.77759;2010;12;21;6.17
36.73821;-119.77759;2010;12;22;8.42
36.73821;-119.77759;2010;12;23;8.98
36.73821;-119.77759;2010;12;24;9.94
36.73821;-119.77759;2010;12;25;9.62
36.73821;-119.77759;2010;12;26;6.74
36.73821;-119.77759;2010;12;27;7.64
36.73821;-119.77759;2010;12;28;6.95
36.73821;-119.77759;2010;12;29;4.37
36.73821;-119.77759;2010;12;30;0.12
36.73821;-119.77759;2010;12;31;1.58
36.73821;-119.77759;2011;1;1;3.43
36.73821;-119.77759;2011;1;2;2.78
36.73821;-119.77759;2011;1;3;4.30
36.73821;-119.77759;2011;1;4;5.51
36.73821;-119.77759;2011;1;5;6.26
36.73821;-119.77759;2011;1;6;6.91
36.73821;-119.77759;2011;1;7;7.07
36.73821;-119.77759;2011;1;8;3.69
36.73821;-119.77759;2011;1;9;3.02
36.73821;-119.77759;2011;1;10;3.44
36.73821;-119.77759;2011;1;11;7.05
36.73821;-119.77759;2011;1;12;10.07
36.73821;-119.77759;2011;1;13;10.24
36.73821;-119.77759;2011;1;14;10.05
36.73821;-119.77759;2011;1;15;11.23
36.73821;-119.77759;2011;1;16;12.02
36.73821;-119.77759;2011;1;17;12.25
36.73821;-119.77759;2011;1;18;10.70
36.73821;-119.77759;2011;1;19;8.35
36.73821;-119.77759;2011;1;20;10.05
36.73821;-119.77759;2011;1;21;10.92
36.73821;-119.77759;2011;1;22;10.53
36.73821;-119.77759;2011;1;23;11.14
36.73821;-119.77759;2011;1;24;10.54
36.73821;-119.77759;2011;1;25;11.39
36.73821;-119.77759;2011;1;26;11.70
36.73821;-119.77759;2011;1;27;12.16
36.73821;-119.77759;2011;1;28;10.69
36.73821;-119.77759;2011;1;29;8.70
36.73821;-119.77759;2011;1;30;7.28
36.73821;-119.77759;2011;1;31;6.25
36.73821;-119.77759;2011;2;1;6.26
36.73821;-119.77759;2011;2;2;5.60
36.73821;-119.77759;2011;2;3;6.85
36.73821;-119.77759;2011;2;4;8.39
36.73821;-119.77759;2011;2;5;10.99
36.73821;-119.77759;2011;2;6;12.74
36.73821;-119.77759;2011;2;7;13.27
36.73821;-119.77759;2011;2;8;7.19
36.73821;-119.77759;2011;2;9;7.46
36.73821;-119.77759;2011;2;10;8.42
36.73821;-119.77759;2011;2;11;10.86
36.73821;-119.77759;2011;2;12;13.54
36.73821;-119.77759;2011;2;13;12.47
36.73821;-119.77759;2011;2;14;9.35
36.73821;-119.77759;2011;2;15;11.19
36.73821;-119.77759;2011;2;16;7.52
36.73821;-119.77759;2011;2;17;5.78
36.73821;-119.77759;2011;2;18;8.16
36.73821;-119.77759;2011;2;19;5.03
36.73821;-119.77759;2011;2;20;4.82
36.73821;-119.77759;2011;2;21;5.37
36.73821;-119.77759;2011;2;22;6.53
36.73821;-119.77759;2011;2;23;6.08
36.73821;-119.77759;2011;2;24;6.03
36.73821;-119.77759;2011;2;25;5.24
36.73821;-119.77759;2011;2;26;1.35
36.73821;-119.77759;2011;2;27;2.40
36.73821;-119.77759;2011;2;28;6.45
36.73821;-119.77759;2011;3;1;7.28
36.73821;-119.77759;2011;3;2;8.68
36.73821;-119.77759;2011;3;3;10.68
36.73821;-119.77759;2011;3;4;11.12
36.73821;-119.77759;2011;3;5;13.01
36.73821;-119.77759;2011;3;6;11.27
